phase,dataset,algorithm,variant,seed,metric,variant_value,baseline_value,delta_vs_baseline
full,bbag094_zeisel,scDeepCluster,density_only,46,ACC,0.6852960745176314,0.5326014637391883,0.15269461077844315
full,bbag094_zeisel,scDeepCluster,density_only,46,F1_Macro,0.5382045849496719,0.5099472571076731,0.02825732784199886
full,bbag094_zeisel,scDeepCluster,density_only,46,BalancedACC,0.5247106891999115,0.5244151515405246,0.0002955376593868353
full,bbag094_zeisel,scDeepCluster,density_only,46,RareACC,0.5945945945945946,0.6378378378378379,-0.043243243243243246
full,bbag094_zeisel,scDeepCluster,density_only,46,Silhouette,0.0728898222200305,-0.0175791017753042,0.0904689239953347
full,bbag094_zeisel,scDeepCluster,density_only,46,runtime,265.9815504550934,254.16594290733337,11.81560754776001
full,bbag094_zeisel,DESC,density_only,42,NMI,0.7095821007653367,0.6974206478089338,0.012161452956402918
full,bbag094_zeisel,DESC,density_only,42,ARI,0.7439838845664559,0.7346544222402039,0.00932946232625198
full,bbag094_zeisel,DESC,density_only,42,ACC,0.8293413173652695,0.7920825016633399,0.03725881570192957
full,bbag094_zeisel,DESC,density_only,42,F1_Macro,0.6089751763007829,0.4873088798086964,0.12166629649208649
full,bbag094_zeisel,DESC,density_only,42,BalancedACC,0.6588662223273054,0.6213281751517583,0.037538047175547096
full,bbag094_zeisel,DESC,density_only,42,RareACC,0.4918918918918919,0.4972972972972973,-0.005405405405405406
full,bbag094_zeisel,DESC,density_only,42,Silhouette,0.1862653046846389,0.1657523214817047,0.020512983202934182
full,bbag094_zeisel,DESC,density_only,42,runtime,50.45518255233765,57.12656712532044,-6.671384572982795
full,bbag094_zeisel,DESC,density_only,43,NMI,0.7142415352134068,0.7198618561470763,-0.005620320933669487
full,bbag094_zeisel,DESC,density_only,43,ARI,0.7502528590786115,0.7614115018038352,-0.01115864272522371
full,bbag094_zeisel,DESC,density_only,43,ACC,0.832667997338656,0.8396540252827678,-0.006986027944111739
full,bbag094_zeisel,DESC,density_only,43,F1_Macro,0.6140759992155923,0.6177669996866862,-0.0036910004710939415
full,bbag094_zeisel,DESC,density_only,43,BalancedACC,0.6662338583606322,0.6694364142007305,-0.00320255584009832
full,bbag094_zeisel,DESC,density_only,43,RareACC,0.5027027027027027,0.5027027027027027,0.0
full,bbag094_zeisel,DESC,density_only,43,Silhouette,0.1707925349473953,0.1403643488883972,0.030428186058998108
full,bbag094_zeisel,DESC,density_only,43,runtime,45.64727425575256,38.804953813552856,6.842320442199707
full,bbag094_zeisel,DESC,density_only,44,NMI,0.7440102918266908,0.7070512808348445,0.036959010991846286
full,bbag094_zeisel,DESC,density_only,44,ARI,0.7936908328331018,0.7426168540947617,0.051073978738340076
full,bbag094_zeisel,DESC,density_only,44,ACC,0.8719228210246174,0.7980705256154358,0.07385229540918159
full,bbag094_zeisel,DESC,density_only,44,F1_Macro,0.6520938827342315,0.5124900212657648,0.1396038614684667
full,bbag094_zeisel,DESC,density_only,44,BalancedACC,0.691594664803435,0.6315994921164992,0.05999517268693577
full,bbag094_zeisel,DESC,density_only,44,RareACC,0.5027027027027027,0.5081081081081081,-0.005405405405405461
full,bbag094_zeisel,DESC,density_only,44,Silhouette,0.1935160905122757,0.1466430127620697,0.046873077750205994
full,bbag094_zeisel,DESC,density_only,44,runtime,50.32401251792908,52.06031274795532,-1.7363002300262451
full,bbag094_zeisel,DESC,density_only,45,NMI,0.7067792497853118,0.7126434832397487,-0.0058642334544368735
full,bbag094_zeisel,DESC,density_only,45,ARI,0.7430327739340171,0.7460285626218349,-0.002995788687817802
full,bbag094_zeisel,DESC,density_only,45,ACC,0.7980705256154358,0.8033932135728543,-0.005322687957418526
full,bbag094_zeisel,DESC,density_only,45,F1_Macro,0.5106462330234823,0.5617251734629328,-0.05107894043945049
full,bbag094_zeisel,DESC,density_only,45,BalancedACC,0.6270866456259351,0.633863218391159,-0.0067765727652239205
full,bbag094_zeisel,DESC,density_only,45,RareACC,0.5027027027027027,0.5081081081081081,-0.005405405405405461
full,bbag094_zeisel,DESC,density_only,45,Silhouette,0.1476484537124633,0.1402962356805801,0.007352218031883184
full,bbag094_zeisel,DESC,density_only,45,runtime,45.81334567070007,39.84598684310913,5.967358827590942
full,bbag094_zeisel,DESC,density_only,46,NMI,0.713381211016661,0.7113221008904621,0.00205911012619886
full,bbag094_zeisel,DESC,density_only,46,ARI,0.7501702824251708,0.7477566828496824,0.0024135995754883677
full,bbag094_zeisel,DESC,density_only,46,ACC,0.8330006653359947,0.83166999334664,0.0013306719893546592
full,bbag094_zeisel,DESC,density_only,46,F1_Macro,0.6105077608229024,0.6093964700105543,0.0011112908123480647
full,bbag094_zeisel,DESC,density_only,46,BalancedACC,0.6592922650506622,0.6579587152688259,0.0013335497818363073
full,bbag094_zeisel,DESC,density_only,46,RareACC,0.4918918918918919,0.4918918918918919,0.0
full,bbag094_zeisel,DESC,density_only,46,Silhouette,0.1702134907245636,0.1653414368629455,0.0048720538616180975
full,bbag094_zeisel,DESC,density_only,46,runtime,46.33341288566589,44.63059091567993,1.7028219699859548
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,42,NMI,0.7060063440065356,0.6437082790929344,0.06229806491360124
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,42,ARI,0.7461895778099973,0.6058874853038736,0.1403020925061237
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,42,ACC,0.8396540252827678,0.7285429141716567,0.11111111111111105
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,42,F1_Macro,0.6964518473892318,0.5978581250070871,0.0985937223821447
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,42,BalancedACC,0.7533278090538207,0.6396289488491393,0.11369886020468134
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,42,RareACC,0.8918918918918919,0.8756756756756757,0.01621621621621616
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,42,Silhouette,0.8216809630393982,0.1596175134181976,0.6620634496212006
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,42,runtime,84.33661842346191,12.589334964752195,71.74728345870972
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,43,NMI,0.7145677172861389,0.6368322534579163,0.0777354638282226
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,43,ARI,0.75544871574866,0.5816758571369225,0.17377285861173752
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,43,ACC,0.8333333333333334,0.7315369261477046,0.10179640718562877
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,43,F1_Macro,0.6973788079909365,0.6114013565983843,0.0859774513925522
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,43,BalancedACC,0.7391746451452346,0.6628059351645585,0.07636870998067602
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,43,RareACC,0.8864864864864865,0.7783783783783784,0.10810810810810811
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,43,Silhouette,0.8275576233863831,0.1561963111162185,0.6713613122701645
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,43,runtime,85.99837732315063,12.840729236602783,73.15764808654785
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,44,NMI,0.6355363140958956,0.6385954718721017,-0.003059157776206134
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,44,ARI,0.6095187894087879,0.6062922996344484,0.0032264897743394805
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,44,ACC,0.7471723220226214,0.7361942781104458,0.010978043912175606
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,44,F1_Macro,0.6062459195321839,0.5430414219823325,0.06320449754985136
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,44,BalancedACC,0.6541269824384756,0.5918129588130363,0.06231402362543925
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,44,RareACC,0.772972972972973,0.6810810810810811,0.09189189189189184
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,44,Silhouette,0.839988648891449,0.1553055346012115,0.6846831142902374
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,44,runtime,84.5906274318695,12.55891752243042,72.03170990943909
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,45,NMI,0.6395718773017744,0.6385257169825773,0.0010461603191971314
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,45,ARI,0.6059690736454438,0.610319935914645,-0.004350862269201117
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,45,ACC,0.7448436460412509,0.7139055222887558,0.03093812375249505
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,45,F1_Macro,0.6096215817387488,0.5437079610955197,0.06591362064322914
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,45,BalancedACC,0.6654209859176301,0.5812898582057311,0.08413112771189901
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,45,RareACC,0.7945945945945946,0.7837837837837838,0.010810810810810811
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,45,Silhouette,0.8424712419509888,0.1640580743551254,0.6784131675958633
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,45,runtime,85.8357834815979,12.62011170387268,73.21567177772522
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,46,NMI,0.6442557766272825,0.6564289800113958,-0.012173203384113318
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,46,ARI,0.6113989858461784,0.6191324129846407,-0.007733427138462368
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,46,ACC,0.7521623419827013,0.7431803060545575,0.008982035928143728
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,46,F1_Macro,0.6076937390912693,0.601146193385108,0.00654754570616134
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,46,BalancedACC,0.75373568080492,0.6570288601504084,0.09670682065451164
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,46,RareACC,0.6486486486486487,0.8864864864864865,-0.23783783783783785
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,46,Silhouette,0.8357934951782227,0.143053650856018,0.6927398443222046
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,46,runtime,85.2838225364685,12.766338586807253,72.51748394966125
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,42,NMI,0.6614390747351407,0.5369203305164059,0.12451874421873488
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,42,ARI,0.7914573828347421,0.4009085966424507,0.3905487861922914
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,42,ACC,0.8213572854291418,0.6902860944777113,0.1310711909514305
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,42,F1_Macro,0.5446684355171327,0.5718371205843866,-0.027168685067253895
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,42,BalancedACC,0.5641296911835787,0.6358631118022389,-0.07173342061866017
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,42,RareACC,0.654054054054054,0.8108108108108109,-0.15675675675675682
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,42,Silhouette,0.1603327340238766,-0.0359994733046823,0.19633220732855888
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,42,runtime,519.0361013412476,229.25453424453733,289.7815670967102
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,43,NMI,0.4460522225292074,0.4977727174012975,-0.05172049487209013
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,43,ARI,0.335106186813258,0.3990832866020256,-0.06397709978876759
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,43,ACC,0.6207584830339321,0.6330671989354624,-0.012308715901530265
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,43,F1_Macro,0.3681090286079606,0.5182134464035569,-0.15010441779559636
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,43,BalancedACC,0.3381643713466146,0.6328986664768326,-0.294734295130218
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,43,RareACC,0.3135135135135135,0.7837837837837838,-0.4702702702702703
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,43,Silhouette,0.0440730941412473,0.0187274097733361,0.0253456843679112
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,43,runtime,510.3219509124756,251.19336223602292,259.12858867645264
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,44,NMI,0.5633285768807716,0.5769720865704976,-0.013643509689725941
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,44,ARI,0.5210314682454444,0.5106229167824218,0.010408551463022664
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,44,ACC,0.7238855622089155,0.7182302062541583,0.005655355954757191
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,44,F1_Macro,0.53790656530417,0.5486884728142417,-0.010781907510071687
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,44,BalancedACC,0.5137635995396981,0.5771724343904775,-0.06340883485077942
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,44,RareACC,0.5837837837837838,0.6162162162162163,-0.032432432432432434
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,44,Silhouette,0.0473895747433382,0.0303403358324947,0.0170492389108435
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,44,runtime,528.7326190471649,282.0925769805908,246.6400420665741
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,45,NMI,0.5338957503628342,0.6407600529509567,-0.10686430258812252
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,45,ARI,0.4499337529126653,0.6865222519882317,-0.2365884990755664
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,45,ACC,0.6603459747172322,0.8166999334664006,-0.15635395874916835
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,45,F1_Macro,0.3360995516773073,0.6444901000150971,-0.3083905483377898
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,45,BalancedACC,0.3313637750639319,0.6473541809433703,-0.3159904058794384
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,45,RareACC,0.2,0.745945945945946,-0.5459459459459459
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,45,Silhouette,-0.0074260686599689,0.1321795708983898,-0.1396056395583587
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,45,runtime,524.6480538845062,247.4085304737091,277.2395234107971
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,46,NMI,0.5007209863275368,0.5133234258686056,-0.012602439541068766
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,46,ARI,0.4876703088604317,0.2794480990417675,0.20822220981866424
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,46,ACC,0.635395874916833,0.5326014637391883,0.10279441117764476
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,46,F1_Macro,0.3903167779824849,0.5099472571076731,-0.1196304791251882
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,46,BalancedACC,0.375321992110288,0.5244151515405246,-0.14909315943023665
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,46,RareACC,0.2702702702702703,0.6378378378378379,-0.3675675675675676
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,46,Silhouette,-0.0032912420329285,-0.0175791017753042,0.014287859742375699
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,46,runtime,454.0956733226776,254.16594290733337,199.92973041534424
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,42,NMI,0.7224516788079038,0.6974206478089338,0.025031030998970083
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,42,ARI,0.7599688463370002,0.7346544222402039,0.025314424096796295
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,42,ACC,0.8602794411177644,0.7920825016633399,0.06819693945442451
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,42,F1_Macro,0.5842727519481274,0.4873088798086964,0.09696387213943103
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,42,BalancedACC,0.6444587797555219,0.6213281751517583,0.023130604603763594
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,42,RareACC,0.5243243243243243,0.4972972972972973,0.027027027027026973
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,42,Silhouette,0.2713455557823181,0.1657523214817047,0.1055932343006134
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,42,runtime,50.364787340164185,57.12656712532044,-6.761779785156257
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,43,NMI,0.7307867186190594,0.7198618561470763,0.010924862471983099
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,43,ARI,0.7693345694652648,0.7614115018038352,0.007923067661429584
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,43,ACC,0.867598137059215,0.8396540252827678,0.027944111776447178
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,43,F1_Macro,0.6450392961456013,0.6177669996866862,0.027272296458915046
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,43,BalancedACC,0.7042367708266111,0.6694364142007305,0.034800356625880546
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,43,RareACC,0.6054054054054054,0.5027027027027027,0.10270270270270276
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,43,Silhouette,0.2529398500919342,0.1403643488883972,0.11257550120353702
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,43,runtime,55.14177083969116,38.804953813552856,16.336817026138306
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,44,NMI,0.7342702264840871,0.7070512808348445,0.027218945649242654
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,44,ARI,0.7752884351366709,0.7426168540947617,0.03267158104190915
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,44,ACC,0.8679308050565535,0.7980705256154358,0.06986027944111772
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,44,F1_Macro,0.5900120538353104,0.5124900212657648,0.0775220325695456
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,44,BalancedACC,0.6475116852635943,0.6315994921164992,0.015912193147095022
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,44,RareACC,0.518918918918919,0.5081081081081081,0.010810810810810811
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,44,Silhouette,0.2328060716390609,0.1466430127620697,0.08616305887699119
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,44,runtime,53.24237036705017,52.06031274795532,1.1820576190948486
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,45,NMI,0.7353094030963445,0.7126434832397487,0.02266591985659583
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,45,ARI,0.7806432305774413,0.7460285626218349,0.034614667955606415
